MC_samples M E
1027 0.412405 -1.22563
1028 0.412374 -1.22564
1029 0.412259 -1.2256
1030 0.412238 -1.22556
1031 0.412304 -1.22549
1032 0.412384 -1.22549
1033 0.412469 -1.22547
1034 0.412548 -1.22545
1035 0.412696 -1.2255
1036 0.412852 -1.22557
1037 0.4131 -1.22574
1038 0.413343 -1.2259
1039 0.413547 -1.22597
1040 0.413784 -1.22614
1041 0.414039 -1.22637
1042 0.414256 -1.2265
1043 0.414449 -1.22658
1044 0.414708 -1.22678
1045 0.415024 -1.22705
1046 0.415378 -1.22742
1047 0.41564 -1.22762
1048 0.415835 -1.22775
1049 0.416087 -1.22782
1050 0.416305 -1.22792
1051 0.416475 -1.22798
1052 0.416568 -1.22794
1053 0.416695 -1.22793
1054 0.416855 -1.22801
1055 0.417005 -1.22809
1056 0.417183 -1.22812
1057 0.417398 -1.22818
1058 0.417571 -1.22812
1059 0.417682 -1.22819
1060 0.417877 -1.22819
1061 0.418058 -1.22816
1062 0.418244 -1.22816
1063 0.418316 -1.22812
1064 0.418454 -1.22814
1065 0.41861 -1.22819
1066 0.41878 -1.22832
1067 0.419002 -1.22843
1068 0.419195 -1.22851
1069 0.419364 -1.22853
1070 0.419491 -1.22852
